,temperature
7149,294.62692
7150,293.41092
7151,292.73505
7152,292.01114
7153,291.16333
7154,290.75708
7155,290.3888
7156,290.2184
7157,290.24902
7158,290.3812
7159,291.02505
7160,292.79614
7161,294.6617
7162,296.05978
7163,297.06
7164,298.1403
7165,299.0409
7166,299.33237
7167,299.5656
7168,299.44586
7169,298.9142
7170,298.13684
7171,297.1258
7172,295.84644
7173,294.58374
7174,293.46313
7175,292.7806
7176,292.02243
7177,291.2293
7178,290.79547
7179,290.29395
7180,290.1837
7181,290.21497
7182,290.33838
7183,291.09964
7184,292.93066
7185,294.80197
7186,296.16205
7187,297.09546
7188,298.24872
7189,299.1643
7190,299.50266
7191,299.509
7192,299.5774
7193,299.07037
7194,298.31845
7195,297.29282
7196,296.0435
7197,294.73096
7198,293.60046
7199,292.92514
7200,292.2085
7201,291.57257
7202,291.25177
7203,290.92142
7204,290.7861
7205,290.7958
7206,290.8693
7207,291.66556
7208,293.38895
7209,295.12305
7210,296.4974
7211,297.73584
7212,298.91022
7213,299.95926
7214,300.28015
7215,300.31476
7216,300.23923
7217,299.69577
7218,298.81726
7219,297.76614
7220,296.40286
7221,295.11325
7222,293.8615
7223,293.21536
7224,292.51047
7225,291.59805
7226,291.2545
7227,290.93054
7228,290.7711
7229,290.8097
7230,290.90344
7231,291.53424
7232,293.25015
7233,294.88342
7234,296.08395
7235,297.06787
7236,298.02856
7237,299.01367
7238,299.33035
7239,299.6296
7240,299.4812
7241,298.86697
7242,298.0183
7243,297.08917
7244,295.9819
7245,294.7416
7246,293.56577
7247,292.92926
7248,292.22385
7249,291.3254
7250,290.98874
7251,290.65067
7252,290.485
7253,290.5149
7254,290.56497
7255,291.19894
7256,292.91214
7257,294.54694
7258,295.7343
7259,296.60007
7260,297.57083
7261,298.6058
7262,298.91617
7263,299.11063
7264,299.0613
7265,298.3739
7266,297.63486
7267,296.67963
7268,295.60977
7269,294.3866
7270,293.29968
7271,292.68497
7272,291.99585
7273,291.2275
7274,290.853
7275,290.56168
7276,290.4412
7277,290.46387
7278,290.54343
7279,291.13852
7280,292.76743
7281,294.4139
7282,295.65875
7283,296.63412
7284,297.73438
7285,298.68787
7286,298.91226
7287,299.19788
7288,299.16864
7289,298.40805
7290,297.62888
7291,296.67212
7292,295.65762
7293,294.4576
7294,293.31445
7295,292.70084
7296,292.01617
7297,290.15802
7298,289.76413
7299,289.37183
7300,289.24408
7301,289.26477
7302,289.3351
7303,289.95312
7304,291.6074
7305,293.4042
7306,294.58786
7307,295.4455
7308,296.4602
7309,297.31766
7310,297.519
7311,297.5862
7312,297.49036
7313,296.79428
7314,295.96487
7315,295.1186
7316,294.05713
7317,292.91956
7318,291.90967
7319,291.31628
7320,290.7201
7321,289.78018
7322,289.44543
7323,289.17203
7324,289.04492
7325,289.0666
7326,289.18005
7327,289.71265
7328,291.51328
7329,293.22897
7330,294.42435
7331,295.44754
7332,296.36118
7333,297.1069
7334,297.39597
7335,297.56436
7336,297.53568
7337,296.90732
7338,296.13992
7339,295.32437
7340,294.22183
7341,292.99765
7342,291.85638
7343,291.23886
7344,290.5645
7345,289.61368
7346,289.35028
7347,289.0005
7348,288.87598
7349,288.8757
7350,288.97852
7351,289.63257
7352,291.54526
7353,293.37927
7354,294.64462
7355,295.77966
7356,297.1314
7357,298.04034
7358,298.4031
7359,298.6684
7360,298.5903
7361,297.89935
7362,297.06876
7363,295.99463
7364,294.6206
7365,293.4991
7366,292.4087
7367,291.69904
7368,291.0032
7369,290.54962
7370,290.18408
7371,289.91037
7372,289.76016
7373,289.78485
7374,289.8659
7375,290.48474
7376,292.48657
7377,294.23694
7378,295.77908
7379,297.2186
7380,298.77252
7381,299.81207
7382,300.06787
7383,300.1626
7384,300.14078
7385,299.25507
7386,298.25882
7387,296.9435
7388,295.42432
7389,294.18985
7390,293.0868
7391,292.3082
7392,291.70612
7393,290.7588
7394,290.3704
7395,289.96747
7396,289.80856
7397,289.7937
7398,289.89502
7399,290.5812
7400,292.5072
7401,294.2865
7402,295.58023
7403,296.87714
7404,298.26822
7405,299.1976
7406,299.52203
7407,299.63306
7408,299.65762
7409,298.76785
7410,297.57333
7411,296.25388
7412,295.1667
7413,294.02686
7414,292.86722
7415,292.22037
7416,291.62347
7417,290.58218
7418,290.2175
7419,289.81784
7420,289.58255
7421,289.60947
7422,289.66153
7423,290.31723
7424,292.01376
7425,293.76514
7426,294.94217
7427,295.92822
7428,296.85437
7429,297.6745
7430,297.9295
7431,298.09415
7432,298.01025
7433,297.2747
7434,296.40186
7435,295.43747
7436,294.31927
7437,293.184
7438,292.1771
7439,291.5796
7440,290.89755
7441,289.5736
7442,289.27002
7443,288.97302
7444,288.83475
7445,288.8259
7446,288.91226
7447,289.5249
7448,291.20047
7449,292.86478
7450,294.13168
7451,295.12158
7452,296.06265
7453,296.83853
7454,297.1031
7455,297.27454
7456,297.2193
7457,296.3834
7458,295.57782
7459,294.6496
7460,293.62766
7461,292.54074
7462,291.6176
7463,290.99023
7464,290.38742
7465,289.22388
7466,288.87476
7467,288.588
7468,288.43237
7469,288.4439
7470,288.50922
7471,289.04028
7472,290.61877
7473,292.29828
7474,293.4195
7475,294.44513
7476,295.37573
7477,296.12106
7478,296.4379
7479,296.53873
7480,296.44272
7481,295.79617
7482,294.93283
7483,293.96817
7484,292.95712
7485,291.92825
7486,290.92822
7487,290.3177
7488,289.6978
7489,288.76132
7490,288.42963
7491,288.11792
7492,287.95996
7493,287.9505
7494,288.02512
7495,288.5607
7496,290.3366
7497,292.1117
7498,293.44022
7499,294.54218
7500,295.52393
7501,296.324
7502,296.62744
7503,296.7361
7504,296.6942
7505,296.033
7506,295.29416
7507,294.2832
7508,293.1892
7509,291.90054
7510,290.83047
7511,290.1983
7512,289.51654
7513,288.67728
7514,288.29776
7515,287.949
7516,287.75308
7517,287.74042
7518,287.80212
7519,288.4253
7520,290.35068
7521,292.47574
7522,293.77133
7523,294.89832
7524,295.86893
7525,296.67343
7526,297.10757
7527,297.33493
7528,297.28717
7529,296.51678
7530,295.7872
7531,294.87775
7532,293.66122
7533,292.51016
7534,291.283
7535,290.57364
7536,289.90616
7537,289.49973
7538,289.15295
7539,288.81854
7540,288.733
7541,288.76892
7542,288.86667
7543,289.544
7544,291.6184
7545,293.58768
7546,295.2163
7547,296.47055
7548,297.78116
7549,298.77036
7550,299.14566
7551,299.28775
7552,299.19058
7553,298.38394
7554,297.45374
7555,296.43506
7556,295.19092
7557,293.9669
7558,292.9162
7559,292.26874
7560,291.53983
7561,290.77527
7562,290.52475
7563,290.16095
7564,289.97836
7565,289.94498
7566,290.03687
7567,290.73846
7568,292.46234
7569,294.064
7570,295.46143
7571,296.6614
7572,297.8643
7573,298.8184
7574,299.0943
7575,299.22623
7576,299.06815
7577,298.18564
7578,297.20798
7579,296.19308
7580,295.16898
7581,294.05777
7582,292.905
7583,292.23587
7584,291.58636
7585,290.60004
7586,290.20175
7587,289.84085
7588,289.67203
7589,289.70148
7590,289.7142
7591,290.29202
7592,291.94492
7593,293.6975
7594,294.96835
7595,296.0101
7596,296.98975
7597,297.8468
7598,298.10727
7599,298.2638
7600,298.0881
7601,297.2243
7602,296.243
7603,295.28217
7604,294.25305
7605,293.0504
7606,292.04507
7607,291.423
7608,290.80746
7609,289.69144
7610,289.3055
7611,288.9595
7612,288.82663
7613,288.84528
7614,288.8782
7615,289.38394
7616,291.11008
7617,292.80682
7618,294.23688
7619,295.28934
7620,296.33234
7621,297.16412
7622,297.4021
7623,297.51157
7624,297.41757
7625,296.5708
7626,295.63913
7627,294.54422
7628,293.48264
7629,292.359
7630,291.37335
7631,290.72116
7632,289.97095
7633,288.86835
7634,288.51355
7635,288.1596
7636,288.0319
7637,287.9987
7638,288.02103
7639,288.45935
7640,290.1978
7641,292.0065
7642,293.32196
7643,294.3422
7644,295.41336
7645,296.1433
7646,296.30518
7647,296.41977
7648,296.3141
7649,295.39932
7650,294.50345
7651,293.53482
7652,292.53845
7653,291.46008
7654,290.51138
7655,289.8815
7656,289.31488
7657,287.89014
7658,287.54572
7659,287.221
7660,287.074
7661,287.08313
7662,287.12637
7663,287.51157
7664,289.0665
7665,290.86398
7666,292.08096
7667,292.99954
7668,293.96738
7669,294.8516
7670,295.11295
7671,295.34662
7672,295.14374
7673,294.1603
7674,293.27533
7675,292.42377
7676,291.45532
7677,290.6002
7678,289.76837
7679,289.2634
7680,288.77884
7681,287.33118
7682,287.02676
7683,286.70523
7684,286.5686
7685,286.59033
7686,286.6721
7687,287.0981
7688,288.44235
7689,290.17017
7690,291.4848
7691,292.63324
7692,293.8797
7693,294.7528
7694,295.08472
7695,295.27786
7696,295.19144
7697,294.23596
7698,293.2435
7699,292.23236
7700,291.20987
7701,290.21143
7702,289.40366
7703,288.87775
7704,288.39984
7705,287.5292
7706,287.21234
7707,286.92947
7708,286.742
7709,286.72598
7710,286.7927
7711,287.18237
7712,288.54282
7713,290.2915
7714,291.6697
7715,292.8114
7716,294.0018
7717,294.8381
7718,295.11633
7719,295.31345
7720,295.14343
7721,294.1925
7722,293.22067
7723,292.2048
7724,291.24905
7725,290.21255
7726,289.338
7727,288.81152
7728,288.28394
7729,287.17938
7730,286.88657
7731,286.57367
7732,286.47983
7733,286.49854
7734,286.53842
7735,286.92886
7736,288.21835
7737,289.9556
7738,291.2426
7739,292.32776
7740,293.54086
7741,294.4139
7742,294.7729
7743,294.97162
7744,294.85825
7745,293.87643
7746,292.91113
7747,291.88168
7748,290.929
7749,289.94223
7750,289.07617
7751,288.5328
7752,288.05063
7753,287.05
7754,286.78207
7755,286.44565
7756,286.35422
7757,286.34683
7758,286.3935
7759,286.74405
7760,288.1449
7761,289.9709
7762,291.27722
7763,292.38165
7764,293.60083
7765,294.549
7766,294.9026
7767,295.05997
7768,294.9664
7769,294.05035
7770,292.9317
7771,291.9022
7772,290.86057
7773,289.88336
7774,289.06168
7775,288.47308
7776,287.94458
7777,286.8424
7778,286.48975
7779,286.2038
7780,286.13373
7781,286.13348
7782,286.18387
7783,286.48474
7784,287.94406
7785,289.85962
7786,291.08926
7787,292.42767
7788,293.55612
7789,294.30484
7790,294.49094
7791,294.65405
7792,294.57748
7793,293.88513
7794,292.87997
7795,291.75415
7796,290.60587
7797,289.54333
7798,288.72537
7799,288.19342
7800,287.69327
7801,286.6649
7802,286.40094
7803,286.07214
7804,285.9445
7805,285.95267
7806,286.03067
7807,286.43057
7808,287.76712
7809,289.4474
7810,290.62546
7811,291.63272
7812,292.61606
7813,293.33383
7814,293.5324
7815,293.58762
7816,293.54636
7817,292.8143
7818,291.9929
7819,291.17853
7820,290.18958
7821,289.2596
7822,288.40823
7823,287.90195
7824,287.34784
7825,286.9178
7826,286.57617
7827,286.27145
7828,286.19916
7829,286.20068
7830,286.22522
7831,286.60077
7832,287.91562
7833,289.47647
7834,290.50458
7835,291.47488
7836,292.2316
7837,292.9379
7838,293.1135
7839,293.1587
7840,293.107
7841,292.3352
7842,291.6051
7843,290.8501
7844,289.94122
7845,289.11487
7846,288.37094
7847,287.89526
7848,287.39795
7849,286.7957
7850,286.52533
7851,286.25473
7852,286.13992
7853,286.1317
7854,286.2179
7855,286.54807
7856,287.63687
7857,288.86548
7858,289.77502
7859,290.6628
7860,291.45514
7861,292.19846
7862,292.3166
7863,292.39975
7864,292.27032
7865,291.7329
7866,290.98618
7867,290.20084
7868,289.2684
7869,288.4767
7870,287.8148
7871,287.3762
7872,286.93842
7873,286.48825
7874,286.1713
7875,285.8984
7876,285.818
7877,285.82077
7878,285.87222
7879,286.2243
7880,287.27356
7881,288.4435
7882,289.30777
7883,290.20273
7884,290.96832
7885,291.68564
7886,291.84497
7887,291.9817
7888,291.9116
7889,291.21338
7890,290.52386
7891,289.76254
7892,288.88235
7893,288.00128
7894,287.31052
7895,286.8426
7896,286.38293
7897,286.1445
7898,285.8234
7899,285.54916
7900,285.39923
7901,285.4228
7902,285.47607
7903,285.79086
7904,286.88855
7905,287.94482
7906,288.87842
7907,289.84723
7908,290.6883
7909,291.3902
7910,291.59534
7911,291.72537
7912,291.70956
7913,290.8997
7914,290.10663
7915,289.38525
7916,288.60104
7917,287.823
7918,287.0956
7919,286.6576
7920,286.19818
7921,286.2698
7922,285.97012
7923,285.70865
7924,285.56137
7925,285.5454
7926,285.54245
7927,285.92374
7928,287.05582
7929,288.04663
7930,288.89972
7931,289.8392
7932,290.6516
7933,291.26953
7934,291.51895
7935,291.64178
7936,291.61496
7937,290.8121
7938,289.97964
7939,289.09875
7940,288.25766
7941,287.53833
7942,286.84485
7943,286.41156
7944,285.9993
7945,285.7293
7946,285.41718
7947,285.15695
7948,285.00494
7949,284.99692
7950,285.06787
7951,285.35672
7952,286.46133
7953,287.5102
7954,288.52588
7955,289.56378
7956,290.4839
7957,291.17056
7958,291.32504
7959,291.47357
7960,291.4422
7961,290.60648
7962,289.80777
7963,288.927
7964,288.0947
7965,287.3289
7966,286.6577
7967,286.24445
7968,285.8497
7969,285.5824
7970,285.2832
7971,285.01544
7972,284.9127
7973,284.90268
7974,284.97116
7975,285.22784
7976,286.33917
7977,287.4588
7978,288.56082
7979,289.57895
7980,290.5135
7981,291.2569
7982,291.37595
7983,291.43542
7984,291.36404
7985,290.5782
7986,289.8346
7987,288.94434
7988,288.22278
7989,287.33044
7990,286.66998
7991,286.2504
7992,285.82663
7993,285.76743
7994,285.48584
7995,285.22916
7996,285.10922
7997,285.09592
7998,285.15356
7999,285.54764
8000,286.65555
8001,287.76456
8002,288.79828
8003,289.77658
8004,290.47977
8005,291.06412
8006,291.20697
8007,291.30634
8008,291.24762
8009,290.6569
8010,289.9716
8011,289.10953
8012,288.34097
8013,287.61212
8014,286.84628
8015,286.41797
8016,286.03485
8017,286.53036
8018,286.23865
8019,285.99783
8020,285.85107
8021,285.83627
8022,285.9632
8023,286.30753
8024,287.45322
8025,288.2116
8026,289.01456
8027,289.91486
8028,290.6579
8029,291.2659
8030,291.42108
8031,291.57678
8032,291.567
8033,290.90347
8034,290.16083
8035,289.43073
8036,288.68115
8037,288.05807
8038,287.3439
8039,286.92236
8040,286.6093
8041,286.5622
8042,286.33755
8043,286.00067
8044,285.87006
8045,285.85233
8046,285.8629
8047,286.16156
8048,287.27765
8049,288.18384
8050,289.10156
8051,289.96527
8052,290.84454
8053,291.60025
8054,291.80554
8055,291.95068
8056,291.86618
8057,291.04056
8058,290.25638
8059,289.4077
8060,288.6496
8061,287.9107
8062,287.26743
8063,286.8963
8064,286.64703
8065,286.42618
8066,286.17703
8067,285.84454
8068,285.78036
8069,285.80664
8070,285.83115
8071,286.0604
8072,287.0542
8073,288.053
8074,289.05908
8075,290.02258
8076,291.09756
8077,291.7339
8078,291.86557
8079,291.97974
8080,291.99258
8081,291.23233
8082,290.49234
8083,289.5974
8084,288.76987
8085,288.05945
8086,287.4264
8087,287.07315
8088,286.7663
8089,286.3893
8090,286.07236
8091,285.87018
8092,285.7522
8093,285.75864
8094,285.81384
8095,286.22583
8096,287.37006
8097,288.34363
8098,289.2225
8099,290.2703
8100,291.09848
8101,291.76773
8102,291.9035
8103,291.9555
8104,291.9078
8105,291.24652
8106,290.5062
8107,289.6562
8108,288.87018
8109,288.22375
8110,287.59683
8111,287.1794
8112,286.8902
8113,286.69705
8114,286.36893
8115,286.07297
8116,285.93213
8117,285.9331
8118,285.98355
8119,286.257
8120,287.35153
8121,288.23962
8122,289.24255
8123,290.1569
8124,291.07535
8125,291.6101
8126,291.80313
8127,291.9284
8128,291.8637
8129,291.13385
8130,290.3796
8131,289.47116
8132,288.7075
8133,287.9887
8134,287.30466
8135,286.9511
8136,286.69003
8137,286.3065
8138,286.04965
8139,285.77115
8140,285.68973
8141,285.70508
8142,285.7165
8143,285.9751
8144,286.96457
8145,288.0889
8146,289.0863
8147,290.02472
8148,291.0131
8149,291.6272
8150,291.84595
8151,291.89578
8152,291.8846
8153,291.09097
8154,290.34955
8155,289.5551
8156,288.7215
8157,288.03033
8158,287.31058
8159,286.8889
8160,286.5564
8161,286.27417
8162,285.99274
8163,285.74988
8164,285.65143
8165,285.6155
8166,285.60553
8167,285.92456
8168,287.0419
8169,288.05527
8170,288.9798
8171,290.0098
8172,290.78415
8173,291.37604
8174,291.5492
8175,291.7047
8176,291.63577
8177,290.94815
8178,290.09656
8179,289.2383
8180,288.42392
8181,287.76556
8182,287.04178
8183,286.6879
8184,286.45032
8185,286.16806
8186,285.9128
8187,285.66534
8188,285.53925
8189,285.52133
8190,285.53726
8191,285.80304
8192,286.79654
8193,287.77518
8194,288.86685
8195,290.02066
8196,290.95697
8197,291.65778
8198,291.83353
8199,291.97958
8200,292.00223
8201,291.27197
8202,290.31274
8203,289.3846
8204,288.60303
8205,287.8898
8206,287.18756
8207,286.80786
8208,286.5721
8209,286.48764
8210,286.1735
8211,285.8883
8212,285.75146
8213,285.73456
8214,285.7153
8215,286.14795
8216,287.27524
8217,288.21597
8218,289.1803
8219,290.1476
8220,290.9449
8221,291.57355
8222,291.721
8223,291.81357
8224,291.776
8225,291.03326
8226,290.27194
8227,289.4729
8228,288.71762
8229,288.08502
8230,287.44046
8231,287.06885
8232,286.77283
8233,286.6801
8234,286.42313
8235,286.1085
8236,286.0042
8237,285.952
8238,285.94223
8239,286.26147
8240,287.29065
8241,288.04318
8242,289.03278
8243,290.02972
8244,290.9414
8245,291.6411
8246,291.80392
8247,291.94406
8248,291.85886
8249,291.0197
8250,290.28647
8251,289.42548
8252,288.64523
8253,288.01337
8254,287.3666
8255,287.04297
8256,286.76328
8257,286.59958
8258,286.34915
8259,286.00656
8260,285.9096
8261,285.9113
8262,285.90387
8263,286.22052
8264,287.1773
8265,288.07764
8266,289.02185
8267,289.95688
8268,290.96707
8269,291.7291
8270,291.88522
8271,291.96597
8272,291.89893
8273,291.10233
8274,290.24634
8275,289.4388
8276,288.7067
8277,288.104
8278,287.54373
8279,287.18774
8280,286.94028
8281,286.74832
8282,286.51968
8283,286.22867
8284,286.1245
8285,286.10938
8286,286.2272
8287,286.52338
8288,287.44446
8289,288.12775
8290,288.96082
8291,289.9989
8292,290.9825
8293,291.60782
8294,291.68472
8295,291.6898
8296,291.7667
8297,291.04892
8298,290.18213
8299,289.47507
8300,288.87784
8301,288.29706
8302,287.8094
8303,287.4662
8304,287.18912
8305,287.2172
8306,286.92032
8307,286.62463
8308,286.54803
8309,286.56152
8310,286.55875
8311,286.8808
8312,287.72607
8313,288.5128
8314,289.37723
8315,290.29437
8316,291.00446
8317,291.616
8318,291.75394
8319,291.8228
8320,291.7473
8321,291.1817
8322,290.43378
8323,289.67313
8324,289.03098
8325,288.41473
8326,287.84592
8327,287.54446
8328,287.3524
8329,287.56516
8330,287.33353
8331,287.05508
8332,286.9745
8333,286.9893
8334,286.9822
8335,287.28772
8336,288.20825
8337,288.94455
8338,289.86185
8339,290.82947
8340,291.51633
8341,292.20102
8342,292.30826
8343,292.35947
8344,292.33087
8345,291.58212
8346,290.81982
8347,290.0712
8348,289.2989
8349,288.6794
8350,288.12906
8351,287.8129
8352,287.57687
8353,287.94247
8354,287.65024
8355,287.37756
8356,287.2356
8357,287.26047
8358,287.3293
8359,287.64923
8360,288.66342
8361,289.40643
8362,290.28317
8363,291.33694
8364,292.11093
8365,292.62433
8366,292.75998
8367,292.926
8368,292.8938
8369,292.2652
8370,291.554
8371,290.72504
8372,290.00198
8373,289.42926
8374,288.8785
8375,288.5327
8376,288.21985
8377,288.2242
8378,288.0045
8379,287.72067
8380,287.61606
8381,287.5802
8382,287.62683
8383,287.9275
8384,288.94437
8385,289.6587
8386,290.52847
8387,291.35443
8388,292.22314
8389,292.7316
8390,292.81924
8391,292.8894
8392,292.81204
8393,292.26306
8394,291.53568
8395,290.8052
8396,290.02933
8397,289.28058
8398,288.65945
8399,288.25592
8400,287.9362
8401,288.1305
8402,287.81104
8403,287.54202
8404,287.41913
8405,287.36722
8406,287.39557
8407,287.7495
8408,288.93304
8409,289.62817
8410,290.51614
8411,291.3706
8412,292.0326
8413,292.63858
8414,292.75797
8415,292.87878
8416,292.76938
8417,292.1818
8418,291.5694
8419,290.82663
8420,290.12286
8421,289.42856
8422,288.8366
8423,288.44415
8424,288.12387
8425,288.55838
8426,288.2296
8427,287.90674
8428,287.7965
8429,287.81805
8430,287.8253
8431,288.20145
8432,289.23367
8433,290.08124
8434,290.8838
8435,291.8775
8436,292.6272
8437,293.25778
8438,293.45367
8439,293.6321
8440,293.63162
8441,292.9794
8442,292.26196
8443,291.47705
8444,290.66098
8445,289.96164
8446,289.27026
8447,288.91263
8448,288.63727
8449,288.85715
8450,288.55466
8451,288.27667
8452,288.18942
8453,288.191
8454,288.2195
8455,288.54675
8456,289.60095
8457,290.44867
8458,291.29214
8459,292.32004
8460,293.15268
8461,293.83463
8462,293.99353
8463,294.10696
8464,294.05615
8465,293.37888
8466,292.61386
8467,291.78568
8468,291.03674
8469,290.40512
8470,289.75607
8471,289.39703
8472,289.1167
8473,288.89636
8474,288.64557
8475,288.32336
8476,288.2238
8477,288.20557
8478,288.23926
8479,288.5736
8480,289.60077
8481,290.4192
8482,291.3322
8483,292.3236
8484,293.10184
8485,293.75574
8486,293.86072
8487,293.8994
8488,293.8278
8489,292.93723
8490,292.14017
8491,291.3879
8492,290.6527
8493,290.05582
8494,289.4277
8495,289.06866
8496,288.78485
8497,288.47818
8498,288.20712
8499,287.8675
8500,287.7637
8501,287.72754
8502,287.65738
8503,288.0646
8504,289.11615
8505,289.98376
8506,291.02673
8507,292.17435
8508,293.16907
8509,293.87027
8510,294.0175
8511,294.12726
8512,294.09326
8513,293.1483
8514,292.11594
8515,291.22604
8516,290.6277
8517,289.99493
8518,289.41357
8519,289.0584
8520,288.85
8521,288.61508
8522,288.28983
8523,288.04462
8524,287.96356
8525,288.00955
8526,288.0867
8527,288.3573
8528,289.4577
8529,290.25885
8530,291.21826
8531,292.3097
8532,293.23865
8533,293.74454
8534,293.86227
8535,293.91183
8536,293.8258
8537,293.17737
8538,292.24207
8539,291.4232
8540,290.72202
8541,290.0542
8542,289.40326
8543,289.10132
8544,288.80875
8545,288.57156
8546,288.3227
8547,287.98782
8548,287.9019
8549,287.84543
8550,287.87976
8551,288.23383
8552,289.26337
8553,290.12192
8554,291.06525
8555,291.9933
8556,292.89688
8557,293.5122
8558,293.64816
8559,293.6935
8560,293.53348
8561,292.79877
8562,292.01016
8563,291.13
8564,290.28983
8565,289.54614
8566,288.9763
8567,288.64905
8568,288.37854
8569,288.11572
8570,287.82092
8571,287.55643
8572,287.45514
8573,287.51407
8574,287.56845
8575,287.83264
8576,288.92792
8577,289.8707
8578,290.8994
8579,291.8947
8580,292.71735
8581,293.2977
8582,293.59442
8583,293.7748
8584,293.71042
8585,292.92725
8586,292.10345
8587,291.3034
8588,290.57974
8589,289.8824
8590,289.26624
8591,288.89758
8592,288.5809
8593,288.5006
8594,288.13022
8595,287.8314
8596,287.6724
8597,287.683
8598,287.72476
8599,288.0507
8600,289.088
8601,289.97803
8602,290.99628
8603,292.0871
8604,292.98584
8605,293.67303
8606,293.8662
8607,293.99374
8608,293.88138
8609,293.08524
8610,292.16464
8611,291.22342
8612,290.32486
8613,289.6674
8614,289.09033
8615,288.7534
8616,288.50333
8617,288.42984
8618,288.13846
8619,287.8621
8620,287.76596
8621,287.84686
8622,287.9058
8623,288.29608
8624,289.41238
8625,290.28488
8626,291.25558
8627,292.3361
8628,293.18423
8629,293.84042
8630,293.91702
8631,293.91064
8632,293.92636
8633,293.33456
8634,292.609
8635,291.80157
8636,291.08405
8637,290.38962
8638,289.72324
8639,289.40274
8640,289.11542
8641,288.66345
8642,288.34653
8643,287.99576
8644,287.86978
8645,287.82944
8646,287.89334
8647,288.2798
8648,289.38574
8649,290.18176
8650,290.94653
8651,291.91
8652,292.7973
8653,293.52472
8654,293.62112
8655,293.66376
8656,293.58905
8657,292.76648
8658,291.84143
8659,291.023
8660,290.37793
8661,289.7464
8662,289.1899
8663,288.85056
8664,288.62027
8665,288.54575
8666,288.26062
8667,288.0004
8668,287.86218
8669,287.86804
8670,287.92
8671,288.29382
8672,289.28232
8673,289.99854
8674,290.86554
8675,291.79266
8676,292.52997
8677,293.2772
8678,293.387
8679,293.4865
8680,293.4387
8681,292.4986
8682,291.78644
8683,290.98297
8684,290.17426
8685,289.47202
8686,288.81006
8687,288.4691
8688,288.10516
8689,288.32144
8690,288.08704
8691,287.82034
8692,287.73157
8693,287.71777
8694,287.7504
8695,288.06644
8696,289.09665
8697,289.86636
8698,290.77545
8699,291.67407
8700,292.23557
8701,292.82608
8702,292.98288
8703,292.99146
8704,292.9657
8705,292.38986
8706,291.56354
8707,290.70145
8708,289.93213
8709,289.30103
8710,288.1949
8711,287.89328
8712,287.68533
8713,287.66718
8714,287.34897
8715,286.99164
8716,286.82535
8717,286.8262
8718,286.85315
8719,287.16342
8720,288.0977
8721,288.75266
8722,289.72873
8723,290.82516
8724,291.74496
8725,292.2868
8726,292.3838
8727,292.44812
8728,292.32663
8729,291.4755
8730,290.6108
8731,289.8626
8732,289.26767
8733,288.6748
8734,288.02847
8735,287.67972
8736,286.16776
8737,286.37595
8738,286.0875
8739,285.81104
8740,285.69894
8741,285.68918
8742,285.70538
8743,286.038
8744,286.9854
8745,287.6687
8746,288.5049
8747,289.4362
8748,290.26193
8749,290.9518
8750,291.06558
8751,291.13416
8752,291.06912
8753,290.2845
8754,289.54617
8755,288.90042
8756,288.24533
8757,287.6334
8758,287.09555
8759,286.77368
8760,286.49765
8761,285.51862
8762,285.20306
8763,284.94547
8764,284.8516
8765,284.81427
